Machine,Workflow,NumberSequences,Task,WorkflowInputSize,Realtime,%cpu,rss,rchar,wchar,cpus,read_bytes,write_bytes,vmem,memory,peak_rss,TaskInputSize,TaskInputSizeUncompressed,WorkflowInputUncompressed
A2,bacass,253600,NFCORE_BACASS:BACASS:SKEWER,50208773,92000,109.6,9580544,355021005,345989363,8,51929088,209899520,585027584,8589934592,9580544,50208773,136042768,136042768
A2,bacass,4056806,NFCORE_BACASS:BACASS:SKEWER,802663128,1474000,109.7,10674176,5676976896,5533985845,8,802672640,3357618176,585162752,8589934592,10674176,802663128,2176282390,2176282390
A2,bacass,126800,NFCORE_BACASS:BACASS:SKEWER,25092580,46000,109.4,6389760,177654013,173121799,8,25096192,105058304,36847616,8589934592,6389760,25092580,68020768,68020768
A2,bacass,507200,NFCORE_BACASS:BACASS:SKEWER,100390260,184000,109.6,9461760,709837012,691848975,8,100392960,419713024,585027584,8589934592,9461760,100390260,272087568,272087568
A2,bacass,1014206,NFCORE_BACASS:BACASS:SKEWER,200705135,369000,109.6,10166272,1419216109,1383339034,8,200712192,839225344,585351168,8589934592,10166272,200705135,544072190,544072190
A2,bacass,63400,NFCORE_BACASS:BACASS:FASTQC,12540116,9000,151.9,386797568,34576015,3560579,8,62861312,3940352,5252030464,8589934592,386961408,12540116,34009768,34009768
A2,bacass,126800,NFCORE_BACASS:BACASS:FASTQC,25092580,7000,260.8,386891776,47002240,3540993,8,0,3911680,5252030464,8589934592,389361664,25092580,68020768,68020768
A2,bacass,253600,NFCORE_BACASS:BACASS:FASTQC,50208773,9000,243.4,473571328,72125805,3550132,8,0,3915776,5252030464,8589934592,474447872,50208773,136042768,136042768
A2,bacass,2028406,NFCORE_BACASS:BACASS:SKEWER,401328556,736000,109.4,10686464,2838330549,2766726498,8,401338368,1678528512,585433088,8589934592,10686464,401328556,1088142390,1088142390
A2,bacass,16000,NFCORE_BACASS:BACASS:FASTQC,3174204,5000,314.5,388050944,25151482,3581640,8,3178496,3940352,5252030464,8589934592,389378048,3174204,8581968,8581968
A2,bacass,1014206,NFCORE_BACASS:BACASS:FASTQC,200705135,20000,227.6,650514432,222493570,3579377,8,0,3944448,5171949568,8589934592,650514432,200705135,544072190,544072190
A2,bacass,2028406,NFCORE_BACASS:BACASS:FASTQC,401328556,36000,214.1,1428488192,423123614,3590509,8,0,4009984,5171949568,8589934592,1428488192,401328556,1088142390,1088142390
A2,bacass,4056806,NFCORE_BACASS:BACASS:FASTQC,802663128,66000,205.9,1430409216,824428358,3599502,8,0,4018176,5171949568,8589934592,1430409216,802663128,2176282390,2176282390
A2,bacass,63400,NFCORE_BACASS:BACASS:SKEWER,12540116,23000,109.1,6365184,88898953,86589243,8,0,52531200,565379072,8589934592,6365184,12540116,34009768,34009768
A2,bacass,507200,NFCORE_BACASS:BACASS:FASTQC,100390260,13000,224.6,493735936,122176534,3568481,8,0,3932160,5247836160,8589934592,493735936,100390260,272087568,272087568
A2,bacass,16000,NFCORE_BACASS:BACASS:SKEWER,3174204,6000,109.1,6615040,22547855,21899639,8,0,13275136,565514240,8589934592,6615040,3174204,8581968,8581968
