Machine,Workflow,NumberSequences,Task,WorkflowInputSize,Realtime,%cpu,rss,rchar,wchar,cpus,read_bytes,write_bytes,vmem,memory,peak_rss,TaskInputSize,TaskInputSizeUncompressed,WorkflowInputUncompressed
n2,eager,26308272,fastqc,1515197090,115828,180.3,365260800,1561316434,2041895,2,1533644800,2363392,3087507456,4294967296,365260800,1515197090,8330435694,8330435694
n2,eager,822200,fastqc,55489783,16785,94.5,375033856,91033689,2035566,2,93089792,2404352,3089604608,4294967296,375033856,55489783,260344382,260344382
n2,eager,6577200,fastqc,442941088,35392,184.9,379363328,478402553,2047531,2,444063744,2387968,3087507456,4294967296,379363328,442941088,2082645444,2082645444
n2,eager,1644400,fastqc,111047111,13362,178.0,364695552,146504821,2036526,2,111198208,2379776,3087507456,4294967296,364695552,111047111,520689150,520689150
n2,eager,411200,fastqc,27757972,7415,178.1,387862528,63238870,2043486,2,27865088,2375680,3091701760,4294967296,387862528,27757972,130201246,130201246
n2,eager,25800,fastqc,1745321,4336,178.4,309301248,37247395,2032233,2,1875968,2363392,3087507456,4294967296,309301248,1745321,8167824,8167824
n2,eager,205600,fastqc,13863699,6340,164.0,358096896,49334819,2031586,2,14102528,2371584,3091722240,4294967296,358178816,13863699,65101034,65101034
n2,eager,3288600,fastqc,221816429,20486,177.4,347783168,257280399,2051976,2,224518144,2375680,3087507456,4294967296,347783168,221816429,1041322068,1041322068
n2,eager,13154200,fastqc,885333729,60318,187.7,371945472,920794716,2049668,2,885342208,2400256,3087507456,4294967296,371945472,885333729,4165233066,4165233066
n2,eager,102800,fastqc,6936992,6562,152.3,338407424,42548676,2013060,2,9674752,2351104,3091722240,4294967296,338497536,6936992,32547762,32547762
n2,eager,51400,fastqc,3472602,5499,174.1,304992256,38638022,2030034,2,5603328,2379776,3089604608,4294967296,304992256,3472602,16270684,16270684
n2,eager,3288600,adapter_removal,221816429,54122,178.7,123363328,597562299,415313954,8,56008704,415338496,18295517184,15032385536,124424192,221816574,1041322213,1041322068
n2,eager,26308272,adapter_removal,1515197090,410981,182.8,147963904,4401868797,3300335405,8,552960,3300491264,18295517184,15032385536,148131840,1515197235,8330435839,8330435694
n2,eager,13154200,adapter_removal,885333729,204091,184.2,130764800,2331725745,1652596191,8,46501888,1652666368,18295517184,15032385536,130764800,885333874,4165233211,4165233066
n2,eager,411200,adapter_removal,27757972,6814,194.6,112459776,76042785,52037029,8,10321920,52064256,18295517184,15032385536,112459776,27758117,130201391,130201246
n2,eager,822200,adapter_removal,55489783,13019,190.6,121073664,149056395,103957023,8,23412736,103976960,18295517184,15032385536,121339904,55489928,260344527,260344382
n2,eager,1644400,adapter_removal,111047111,25738,188.4,118697984,295297531,207930633,8,45133824,207949824,18295517184,15032385536,119275520,111047256,520689295,520689150
n2,eager,6577200,adapter_removal,442941088,101458,185.4,122421248,1169015938,828511999,8,109080576,828555264,18295517184,15032385536,122916864,442941233,2082645589,2082645444
