Machine,Workflow,NumberSequences,Task,WorkflowInputSize,Realtime,%cpu,rss,rchar,wchar,cpus,read_bytes,write_bytes,vmem,memory,peak_rss,TaskInputSize,TaskInputSizeUncompressed,WorkflowInputUncompressed
local,methylseq,1738400,fastqc,128039541,13670,159.4,470941696,144962509,4294521,2,150728704,4644864,3461169152,6442450944,470941696,128039541,532113248,532113248
local,methylseq,3476800,trim_galore,255921460,143995,175.4,237715456,5296223665,4933616561,2,256024576,446763008,3063582720,6442450944,237715456,255923251,1064230369,1064228578
local,methylseq,27813800,fastqc,2045753783,106456,186.6,547627008,2062464459,4238209,2,2045763584,4632576,3467866112,6442450944,547627008,2045753783,8513652210,8513652210
local,methylseq,13907000,fastqc,1023173576,57525,180.8,561573888,1039889701,4239557,2,1023184896,4653056,3469271040,6442450944,564248576,1023173576,4256856162,4256856162
local,methylseq,13907000,trim_galore,1023173576,538373,177.5,254926848,19933209580,18802925257,2,0,1771671552,3133702144,6442450944,254926848,1023175367,4256857953,4256856162
local,methylseq,434600,fastqc,32000877,7382,186.5,478330880,48946962,4344183,2,32002048,4706304,3465076736,6442450944,478330880,32000877,133026738,133026738
local,methylseq,27813800,trim_galore,2045753783,1066835,178.6,256815104,39448477095,37294936214,2,0,3537567744,3063582720,6442450944,256815104,2045755574,8513654001,8513652210
local,methylseq,3476800,fastqc,255921460,19465,187.0,460722176,272644741,4261771,2,0,4620288,3459072000,6442450944,460722176,255921460,1064228578,1064228578
local,methylseq,108800,fastqc,8016886,5351,175.6,309915648,24975520,4358635,2,8024064,4739072,3467173888,6442450944,309915648,8016886,33303052,33303052
local,methylseq,434600,trim_galore,32000877,25274,173.0,128032768,730123547,648416085,2,0,60002304,3063574528,6442450944,128032768,32002668,133028529,133026738
local,methylseq,869200,fastqc,64015718,9360,187.6,541900800,80762545,4318827,2,64020480,4661248,3467173888,6442450944,541900800,64015718,266056874,266056874
local,methylseq,6953600,fastqc,511782539,31427,188.6,557248512,528497627,4240147,2,511795200,4612096,3469271040,6442450944,558612480,511782539,2128458534,2128458534
local,methylseq,1738400,trim_galore,128039541,80149,174.1,256184320,2807859218,2582592484,2,0,225894400,3139846144,6442450944,256184320,128041332,532115039,532113248
local,methylseq,54400,trim_galore,4005191,10137,151.8,222355456,124962766,85185377,2,4009984,11841536,3143905280,6442450944,224735232,4006982,16653949,16652158
