Machine,Workflow,NumberSequences,Task,WorkflowInputSize,Realtime,%cpu,rss,rchar,wchar,cpus,read_bytes,write_bytes,vmem,memory,peak_rss,TaskInputSize,TaskInputSizeUncompressed,WorkflowInputUncompressed
local,eager,26308272,fastqc,1515197090,115314,195.4,349499392,1561224162,2041898,2,90112,3072000,3087515648,4294967296,350736384,1515197090,8330435694,8330435694
local,eager,205600,fastqc,13863699,15351,74.4,376664064,49468080,2031602,2,9637888,2613248,3089612800,4294967296,377815040,13863699,65101034,65101034
local,eager,822200,fastqc,55489783,11900,139.4,375799808,91066223,2035579,2,2314240,2461696,3091730432,4294967296,382164992,55489783,260344382,260344382
local,eager,3288600,fastqc,221816429,21386,187.8,390873088,257300865,2051983,2,0,2519040,3091730432,4294967296,390873088,221816429,1041322068,1041322068
local,eager,411200,fastqc,27757972,9468,172.4,369405952,63318627,2043504,2,143360,2396160,3087515648,4294967296,369405952,27757972,130201246,130201246
local,eager,1644400,fastqc,111047111,15738,182.3,338653184,146602106,2036547,2,524288,2412544,3078180864,4294967296,338653184,111047111,520689150,520689150
local,eager,6577200,fastqc,442941088,38505,189.7,381530112,478401027,2047538,2,253952,2506752,3091730432,4294967296,381530112,442941088,2082645444,2082645444
local,eager,13154200,fastqc,885333729,70356,173.2,379756544,920792693,2049687,2,167460864,2695168,3091730432,4294967296,381689856,885333729,4165233066,4165233066
local,eager,102800,fastqc,6936992,6615,160.7,331374592,42517613,2013079,2,2281472,2383872,3091730432,4294967296,331550720,6936992,32547762,32547762
local,eager,51400,fastqc,3472602,6489,180.6,335687680,38995578,2030045,2,118784,2412544,3091730432,4294967296,335687680,3472602,16270684,16270684
local,eager,25800,fastqc,1745321,5836,149.5,309866496,37242703,2032254,2,749568,2473984,3121119232,4294967296,315920384,1745321,8167824,8167824
local,eager,822200,adapter_removal,55489783,15091,173.1,118685696,149053869,103956700,8,12431360,104009728,18295529472,15032385536,119123968,55489928,260344527,260344382
local,eager,411200,adapter_removal,27757972,7146,193.0,119836672,76040545,52037158,8,0,52097024,18295529472,15032385536,119857152,27758117,130201391,130201246
local,eager,3288600,adapter_removal,221816429,54317,181.5,119361536,597560174,415313928,8,1265664,415395840,18295529472,15032385536,120565760,221816574,1041322213,1041322068
local,eager,26308272,adapter_removal,1515197090,432899,177.8,137502720,4401867251,3300336616,8,24956928,3300642816,18295529472,15032385536,137863168,1515197235,8330435839,8330435694
local,eager,13154200,adapter_removal,885333729,221121,178.4,126550016,2342294423,1652596815,8,45015040,1652776960,18295529472,15032385536,126550016,885333874,4165233211,4165233066
local,eager,205600,adapter_removal,13863699,3719,212.5,127094784,39482901,26049362,8,0,26099712,18295529472,15032385536,127094784,13863844,65101179,65101034
local,eager,1644400,adapter_removal,111047111,26878,185.7,120258560,295295663,207931119,8,0,208003072,18295529472,15032385536,120799232,111047256,520689295,520689150
local,eager,102800,adapter_removal,6936992,2071,203.8,72601600,21180774,13008437,8,0,13062144,18296430592,15032385536,72601600,6937137,32547907,32547762
local,eager,6577200,adapter_removal,442941088,106935,180.7,117645312,1169013471,828511698,8,0,828628992,18295529472,15032385536,117645312,442941233,2082645589,2082645444
