Machine,Workflow,NumberSequences,Task,WorkflowInputSize,Realtime,%cpu,rss,rchar,wchar,cpus,read_bytes,write_bytes,vmem,memory,peak_rss,TaskInputSize,TaskInputSizeUncompressed,WorkflowInputUncompressed
local,eager,79200,qualimap,5020214,8024,181.0,806178816,35519374,900514,2,0,1105920,7369592832,4294967296,806178816,679280160,679280160,25120602
local,eager,81035690,qualimap,4341560449,48137,195.5,1623695360,339960719,893111,2,0,1167360,7298215936,4294967296,1623695360,983469374,983469374,25705994498
local,eager,40517890,qualimap,2558365820,32966,193.0,1147256832,205822878,844573,2,0,1024000,7298215936,4294967296,1147256832,849350774,849350774,12853007928
local,eager,158400,genotyping_hc,10047704,424920,106.5,5401456640,1412175763,7582048,8,719704064,8044544,18413723648,15032385536,5401456640,679872560,679872560,50241970
local,eager,633200,genotyping_hc,40164535,487800,109.8,5391286272,1456635207,21949902,8,1507328,22544384,18441367552,15032385536,5391286272,682595878,682595878,200867866
local,eager,2532400,genotyping_hc,160406600,716131,107.3,5392658432,1527282570,78983682,8,0,79585280,18441465856,15032385536,5392658432,691800642,691800642,803341072
local,eager,20259000,genotyping_hc,1280928724,2441569,106.2,5396905984,2076411272,589558492,8,45056,591351808,18443190272,15032385536,5402300416,770003740,770003740,6426512054
local,eager,10129600,genotyping_hc,641176244,1574059,106.0,5405966336,1769333724,302818512,8,917504,304283648,18443362304,15032385536,5408370688,726516815,726516815,3213283072
local,eager,5064800,genotyping_hc,321131462,1004461,106.2,5395918848,1609690275,154336538,8,1052672,155148288,18443497472,15032385536,5395918848,703590341,703590341,1606644896
local,eager,1266200,genotyping_hc,80290405,556655,108.6,5385121792,1471671434,41006915,8,0,41459712,18441465856,15032385536,5385121792,685752663,685752663,401672466
local,eager,316600,genotyping_hc,20081217,442415,111.0,5387862016,1436680459,12381920,8,0,12779520,18441191424,15032385536,5387862016,680859942,680859942,100428862
local,eager,40517890,genotyping_hc,2558365820,3841519,107.6,5457985536,2646685560,1128106219,8,1327104,1130729472,18443010048,15032385536,5458030592,849397812,849397812,12853007928
local,eager,79200,genotyping_hc,5020214,404434,107.6,5380120576,1379684807,5170510,8,2301952,5505024,18413580288,15032385536,5383675904,679327198,679327198,25120602
local,eager,81035690,genotyping_hc,4341560449,5594417,111.4,5397921792,3634489739,2066648232,8,305180672,2069712896,18442989568,15032385536,5397921792,983516412,983516412,25705994498
local,eager,158400,bcftools_stats,10047704,3160,86.1,10321920,678866672,11904,2,5591040,16384,1050071040,4294967296,10321920,678803056,678428015,50241970
local,eager,633200,bcftools_stats,40164535,3171,91.0,9814016,680471622,12336,2,1703936,16384,1049935872,4294967296,9814016,680066089,678428015,200867866
local,eager,2532400,bcftools_stats,160406600,3411,91.2,10428416,686577265,13811,2,6848512,20480,1050071040,4294967296,10428416,684992082,678428015,803341072
local,eager,20259000,bcftools_stats,1280928724,9577,71.8,10391552,780406012,20734,2,50323456,24576,1050222592,4294967296,10391552,728683838,678428015,6426512054
local,eager,10129600,bcftools_stats,641176244,6346,74.9,10354688,720739934,17736,2,25784320,24576,1050071040,4294967296,10354688,704145057,678428015,3213283072
local,eager,5064800,bcftools_stats,321131462,3735,97.0,10391552,696185580,15700,2,13090816,20480,1050071040,4294967296,10391552,691452720,678428015,1606644896
local,eager,1266200,bcftools_stats,80290405,3492,81.7,10407936,682454823,12896,2,3362816,20480,1050071040,4294967296,10407936,681721609,678428015,401672466
local,eager,316600,bcftools_stats,20081217,2861,96.8,9965568,679487827,12042,2,868352,16384,1049935872,4294967296,9965568,679227602,678428015,100428862
local,eager,40517890,bcftools_stats,2558365820,10478,101.4,10326016,905462891,25605,2,0,32768,1050218496,4294967296,10326016,775163049,678428015,12853007928
local,eager,79200,bcftools_stats,5020214,2552,105.4,10076160,678651573,11901,2,0,16384,1049935872,4294967296,10076160,678587959,678428015,25120602
local,eager,81035690,bcftools_stats,4341560449,16950,100.9,10694656,1105383890,32425,2,0,36864,1050562560,4294967296,10694656,857446928,678428015,25705994498
