Machine,Workflow,NumberSequences,Task,WorkflowInputSize,Realtime,%cpu,rss,rchar,wchar,cpus,read_bytes,write_bytes,vmem,memory,peak_rss,TaskInputSize,TaskInputSizeUncompressed,WorkflowInputUncompressed
A2,eager,1266200,fastqc,80290405,21635,142.9,335994880,116016443,2037523,2,80293888,2539520,3078172672,4294967296,335994880,80290405,401672466,401672466
A2,eager,2532400,fastqc,160406600,37495,137.3,339124224,196141387,2048466,2,160411648,2695168,3078172672,4294967296,339124224,160406600,803341072,803341072
A2,eager,633200,fastqc,40164535,14930,148.4,356982784,76012435,2033913,2,40468480,2457600,3087507456,4294967296,356982784,40164535,200867866,200867866
A2,eager,81035690,fastqc,4341560449,655859,183.9,369008640,4387876974,2085457,2,4342513664,3907584,3087507456,4294967296,369008640,4341560449,25705994498,25705994498
A2,eager,20259000,fastqc,1280928724,186785,171.8,396414976,1327236043,2058933,2,1281015808,3174400,3091722240,4294967296,396414976,1280928724,6426512054,6426512054
A2,eager,10129600,fastqc,641176244,94683,178.9,376848384,687476675,2049582,2,641179648,2633728,3089604608,4294967296,376848384,641176244,3213283072,3213283072
A2,eager,5064800,fastqc,321131462,47754,185.5,359878656,356862587,2052369,2,321134592,2441216,3087507456,4294967296,359878656,321131462,1606644896,1606644896
A2,eager,40517890,fastqc,2558365820,342921,180.8,388165632,2604679306,2073948,2,2558582784,3399680,3091722240,4294967296,388165632,2558365820,12853007928,12853007928
A2,eager,158400,fastqc,10047704,10673,137.4,360243200,45792819,2042713,2,10051584,2396160,3091722240,4294967296,360394752,10047704,50241970,50241970
A2,eager,316600,fastqc,20081217,10544,168.0,376770560,55901055,2053095,2,20238336,2437120,3091722240,4294967296,376856576,20081217,100428862,100428862
A2,eager,79200,fastqc,5020214,7561,170.7,328953856,40776221,2009875,2,5345280,2371584,3091722240,4294967296,329035776,5020214,25120602,25120602
A2,eager,10129600,adapter_removal,641176244,304649,159.7,190001152,1745559516,1259331068,8,27455488,1259577344,18295517184,15032385536,190001152,641176389,3213283217,3213283072
A2,eager,5064800,adapter_removal,321131462,154143,160.2,192507904,875423026,630458667,8,17371136,630607872,18295517184,15032385536,194887680,321131607,1606645041,1606644896
A2,eager,81035690,adapter_removal,4341560449,2450757,158.4,187645952,13120217480,10005509501,8,6795264,10007326720,18295517184,15032385536,195330048,4341560594,25705994643,25705994498
A2,eager,1266200,adapter_removal,80290405,38687,163.6,190025728,221450201,157898604,8,37756928,157954048,18295517184,15032385536,191287296,80290550,401672611,401672466
A2,eager,40517890,adapter_removal,2558365820,1227916,158.9,194072576,6951117722,5013745141,8,94965760,5014650880,18295517184,15032385536,196792320,2558365965,12853008073,12853007928
A2,eager,20259000,adapter_removal,1280928724,607120,159.9,194531328,3481754919,2511367521,8,97783808,2511814656,18295517184,15032385536,194531328,1280928869,6426512199,6426512054
A2,eager,2532400,adapter_removal,160406600,76315,162.1,190177280,449707131,315239823,8,74960896,315326464,18295517184,15032385536,190517248,160406745,803341217,803341072
