Machine,Workflow,NumberSequences,Task,WorkflowInputSize,Realtime,%cpu,rss,rchar,wchar,cpus,read_bytes,write_bytes,vmem,memory,peak_rss,TaskInputSize,TaskInputSizeUncompressed,WorkflowInputUncompressed
n1,bacass,507200,NFCORE_BACASS:BACASS:FASTQC,100390260,32000,79.8,1089785856,122288325,3568443,8,150740992,3940352,5181771776,8589934592,1089785856,100390260,272087568,272087568
n1,bacass,63400,NFCORE_BACASS:BACASS:SKEWER,12540116,25000,108.2,4608000,88897897,86589238,8,14258176,52531200,27303936,8589934592,4608000,12540116,34009768,34009768
n1,bacass,2028406,NFCORE_BACASS:BACASS:SKEWER,401328556,804000,109.4,10633216,2838329494,2766726493,8,401342464,1678528512,585433088,8589934592,10633216,401328556,1088142390,1088142390
n1,bacass,63400,NFCORE_BACASS:BACASS:FASTQC,12540116,5000,275.6,398376960,34476247,3556748,8,323584,3923968,5252034560,8589934592,398532608,12540116,34009768,34009768
n1,bacass,253600,NFCORE_BACASS:BACASS:FASTQC,50208773,7000,229.5,479268864,72089166,3546302,8,50851840,3923968,5254926336,8589934592,485715968,50208773,136042768,136042768
n1,bacass,1014206,NFCORE_BACASS:BACASS:SKEWER,200705135,404000,109.5,10702848,1419215054,1383339031,8,210333696,839225344,585080832,8589934592,10702848,200705135,544072190,544072190
n1,bacass,126800,NFCORE_BACASS:BACASS:FASTQC,25092580,6000,256.3,354074624,47018195,3537161,8,27201536,3895296,5252034560,8589934592,354074624,25092580,68020768,68020768
n1,bacass,2028406,NFCORE_BACASS:BACASS:FASTQC,401328556,25000,212.5,1426075648,423087581,3586680,8,8413184,3997696,5171949568,8589934592,1428025344,401328556,1088142390,1088142390
n1,bacass,1014206,NFCORE_BACASS:BACASS:FASTQC,200705135,13000,215.9,1429987328,222458837,3575548,8,0,3928064,5171949568,8589934592,1429987328,200705135,544072190,544072190
n1,bacass,4056806,NFCORE_BACASS:BACASS:FASTQC,802663128,43000,196.7,1517600768,824422970,3595673,8,811683840,3985408,5247840256,8589934592,1519480832,802663128,2176282390,2176282390
