Machine,Workflow,NumberSequences,Task,WorkflowInputSize,Realtime,%cpu,rss,rchar,wchar,cpus,read_bytes,write_bytes,vmem,memory,peak_rss,TaskInputSize,TaskInputSizeUncompressed,WorkflowInputUncompressed
A2,atacseq,246400,FASTQC,11541954,15335,123.1,273223680,42445491,3634399,6,26361856,4014080,4556005376,17179869184,277655552,11541954,46147968,46147968
A2,atacseq,3941000,FASTQC,184822214,48112,121.9,923348992,215748647,3682873,6,184827904,4128768,4551680000,17179869184,923348992,184822214,738129168,738129168
A2,atacseq,15763400,FASTQC,738409258,167132,105.9,1048199168,769401573,3676414,6,738443264,4304896,4477878272,17179869184,1048199168,738409258,2952407568,2952407568
A2,atacseq,1970600,FASTQC,92352505,27046,140.5,443707392,123266654,3655234,6,92446720,4014080,4551680000,17179869184,443707392,92352505,369082368,369082368
A2,atacseq,492800,FASTQC,23086830,10929,193.7,270467072,54003909,3670848,6,23093248,4026368,4555874304,17179869184,270467072,23086830,92297568,92297568
A2,atacseq,31526800,FASTQC,1475930673,310353,104.8,1138470912,1506928993,3677743,6,1476096000,4177920,4555874304,17179869184,1146167296,1475930673,5904815968,5904815968
A2,atacseq,123200,FASTQC,5762765,8906,201.0,271384576,36602618,3645773,6,5791744,4005888,4558065664,17179869184,271384576,5762765,23073168,23073168
A2,atacseq,61600,FASTQC,2878279,6894,228.3,261107712,33712494,3631663,6,2883584,3985408,4557791232,17179869184,261107712,2878279,11535968,11535968
A2,atacseq,7881800,FASTQC,369565475,85109,115.0,1048260608,400494683,3685785,6,369569792,4087808,4551680000,17179869184,1048260608,369565475,1476221968,1476221968
A2,atacseq,985400,FASTQC,46156368,17033,164.2,251576320,77067477,3656611,6,46161920,4001792,4551680000,17179869184,251576320,46156368,184559168,184559168
A2,atacseq,3941000,TRIMGALORE,184822214,84541,414.9,458096640,5490148251,5225237797,8,1716224,284631040,3201835008,17179869184,464990208,184822214,738129168,738129168
A2,atacseq,1970600,TRIMGALORE,92352505,48534,386.0,328925184,2877552453,2705885712,8,0,144367616,3277717504,17179869184,332562432,92352505,369082368,369082368
A2,atacseq,492800,TRIMGALORE,23086830,18054,334.1,239685632,747830241,679681650,8,0,39235584,3273519104,17179869184,239685632,23086830,92297568,92297568
A2,atacseq,246400,TRIMGALORE,11541954,13254,303.6,238911488,392613221,341706615,8,0,21659648,3277717504,17179869184,238911488,11541954,46147968,46147968
A2,atacseq,31526800,TRIMGALORE,1475930673,588431,443.9,1551654912,42023378254,40467301605,8,585728,2247614464,3273523200,17179869184,1577123840,1475930673,5904815968,5904815968
A2,atacseq,61600,TRIMGALORE,2878279,9228,244.0,211542016,126191812,88224672,8,0,8478720,3277713408,17179869184,211542016,2878279,11535968,11535968
A2,atacseq,15763400,TRIMGALORE,738409258,300385,439.3,1408241664,21146730686,20328372099,8,0,1126367232,3199721472,17179869184,1415307264,738409258,2952407568,2952407568
A2,atacseq,123200,TRIMGALORE,5762765,9874,275.6,175484928,214881817,172676887,8,0,12869632,3273523200,17179869184,175484928,5762765,23073168,23073168
A2,atacseq,7881800,TRIMGALORE,369565475,156507,429.7,805076992,10709256470,10259570957,8,0,565309440,3199741952,17179869184,808882176,369565475,1476221968,1476221968
A2,atacseq,985400,TRIMGALORE,46156368,28009,363.7,240144384,1457700006,1355075378,8,0,74280960,3197624320,17179869184,240570368,46156368,184559168,184559168
A2,atacseq,63053586,TRIMGALORE,2402740257,1164418,445.9,3248500736,83213780847,80739683703,8,1384448,4486451200,4018753536,17179869184,3287318528,2402740257,11809629756,11809629756
A2,atacseq,63053586,FASTQC,2402740257,586094,102.4,1046421504,2433746830,3701703,6,24576,4972544,4477878272,17179869184,1046421504,2402740257,11809629756,11809629756
