Machine,Workflow,NumberSequences,Task,WorkflowInputSize,Realtime,%cpu,rss,rchar,wchar,cpus,read_bytes,write_bytes,vmem,memory,peak_rss,TaskInputSize,TaskInputSizeUncompressed,WorkflowInputUncompressed
local,bacass,1695400,NFCORE_BACASS:BACASS:PROKKA,340242074,318000,176.1,258703360,59140389766,88792706,2,74960896,90292224,589705216,1073741824,262098944,2564685,2564685,909318168
local,bacass,3390800,NFCORE_BACASS:BACASS:PROKKA,680404480,276000,185.5,207187968,59184659765,88847936,2,2580480,90443776,572825600,1073741824,260845568,2564686,2564686,1818637168
local,bacass,106000,NFCORE_BACASS:BACASS:PROKKA,21260709,274000,185.5,257654784,59737479944,88522281,2,2551808,90329088,566194176,1073741824,259809280,2546969,2546969,56851168
local,bacass,53000,NFCORE_BACASS:BACASS:PROKKA,10628739,230000,182.3,202575872,61753062605,80001106,2,2207744,83353600,570064896,1073741824,250675200,2201209,2201209,28424968
local,bacass,26600,NFCORE_BACASS:BACASS:PROKKA,5343351,85000,179.4,178372608,28633438856,43175355,2,897024,50061312,2589016064,1073741824,215359488,891820,891820,14265368
local,bacass,13400,NFCORE_BACASS:BACASS:PROKKA,2692721,16000,166.7,94961664,4356288823,19133878,2,151552,26480640,186523648,1073741824,96329728,143369,143369,7185768
local,bacass,6800,NFCORE_BACASS:BACASS:PROKKA,1370834,6000,136.2,47013888,873914820,12480407,2,11698176,18468864,90689536,1073741824,47697920,24916,24916,3645968
local,bacass,6781558,NFCORE_BACASS:BACASS:KRAKEN2,1234607809,216000,319.2,8444936192,14994076293,4878601508,8,8006402048,4692393984,8883720192,16106127360,8470454272,1152428920,3486951250,3637252230
local,bacass,6781558,NFCORE_BACASS:BACASS:UNICYCLER,1234607809,12552000,706.8,7205228544,56155771939,80702478472,8,122458112,81279569920,8995397632,16106127360,7595675648,1152424826,3486947156,3637252230
local,bacass,6781558,NFCORE_BACASS:BACASS:PROKKA,1234607809,220000,172.9,186093568,59139695693,87811511,2,268046336,89030656,592015360,1073741824,255795200,2564709,2564709,3637252230
