Machine,Workflow,NumberSequences,Task,WorkflowInputSize,Realtime,%cpu,rss,rchar,wchar,cpus,read_bytes,write_bytes,vmem,memory,peak_rss,TaskInputSize,TaskInputSizeUncompressed,WorkflowInputUncompressed
local,atacseq,147000,MERGED_LIB_MACS2_ANNOTATE,7287465,102029,100.0,1319182336,905207978,204541089,6,0,204550144,1331126272,16106127360,1319182336,3299671671,3299671671,27547568
local,atacseq,1175000,MERGED_LIB_PLOTPROFILE,58238751,683916,681.6,1507332096,2224093250,575645982,8,3862528,278794240,2177638400,16106127360,2098601984,13378612,13378612,220203968
local,atacseq,1175000,MERGED_LIB_ATAQV,58238751,7831,239.4,100397056,1098279408,702239,6,79212544,700416,487890944,16106127360,100397056,79268125,79268125,220203968
local,atacseq,1175000,MERGED_LIB_MACS2_ANNOTATE,58238751,102781,99.7,1331085312,909131101,207354900,6,3731456,207376384,1342881792,16106127360,1331085312,3300120617,3300120617,220203968
local,atacseq,18798126,MERGED_LIB_ATAQV,931822514,116053,184.5,95281152,4705623706,7288182,6,1031098368,7286784,503042048,16106127360,95281152,1033223405,1033223405,3522936056
local,atacseq,18798126,MERGED_LIB_MACS2_ANNOTATE,931822514,109010,100.0,1488183296,964080924,246608421,6,0,246628352,1500004352,16106127360,1488183296,3306341645,3306341645,3522936056
local,atacseq,18798126,MERGED_LIB_PLOTPROFILE,931822514,697297,658.4,1515413504,2219319915,716113858,8,54087680,419536896,2220060672,16106127360,2144047104,99473066,99473066,3522936056
local,atacseq,75192126,MERGED_LIB_ATAQV,3259653689,382703,180.1,110755840,9977908258,10546195,6,3953127424,10543104,524492800,16106127360,111513600,3717136873,3717136873,14091675276
local,atacseq,75192126,MERGED_LIB_MACS2_ANNOTATE,3259653689,112409,99.5,1557942272,991602245,266099151,6,16523264,266117120,1569701888,16106127360,1557942272,3309419730,3309419730,14091675276
local,atacseq,75192126,MERGED_LIB_PLOTPROFILE,3259653689,704129,645.5,1523736576,2450089177,810125407,8,229994496,513556480,2224066560,16106127360,2172837888,251959524,251959524,14091675276
local,atacseq,73600,MERGED_LIB_PLOTPROFILE,3653358,644064,716.3,1516294144,2195161007,450196910,8,6852608,151957504,2214264832,16106127360,2177552384,8452199,8452199,13791968
local,atacseq,73600,MERGED_LIB_ATAQV,3653358,1694,269.8,38871040,483941178,216853,6,8957952,212992,478945280,16106127360,38883328,9036917,9036917,13791968
local,atacseq,73600,MERGED_LIB_MACS2_ANNOTATE,3653358,102715,99.6,1317220352,905207976,204541086,6,4595712,204550144,1328832512,16106127360,1317220352,3299671671,3299671671,13791968
local,atacseq,9399126,MERGED_LIB_PLOTPROFILE,466177547,699495,663.8,1537466368,2241888717,662186772,8,28606464,365588480,2233917440,16106127360,2197307392,46129778,46129778,1761479256
local,atacseq,9399126,MERGED_LIB_ATAQV,466177547,63362,186.7,103862272,3331816723,5515505,6,542388224,5513216,499720192,16106127360,103862272,542051547,542051547,1761479256
local,atacseq,9399126,MERGED_LIB_MACS2_ANNOTATE,466177547,107364,99.6,1420820480,949238103,236041929,6,4710400,236056576,1432207360,16106127360,1434132480,3304671443,3304671443,1761479256
local,atacseq,37596126,MERGED_LIB_ATAQV,1862380804,219695,180.4,96403456,6931987765,9758863,6,1964605440,9756672,511967232,16106127360,96403456,1966729193,1966729193,7045849256
local,atacseq,37596126,MERGED_LIB_MACS2_ANNOTATE,1862380804,110132,100.0,1544937472,984907165,261410235,6,0,261427200,1556434944,16106127360,1544937472,3308683368,3308683368,7045849256
local,atacseq,37596126,MERGED_LIB_PLOTPROFILE,1862380804,705660,651.7,1488334848,2343003931,765842136,8,116178944,469270528,2189135872,16106127360,2155851776,159510402,159510402,7045849256
