Machine,Workflow,NumberSequences,Task,WorkflowInputSize,Realtime,%cpu,rss,rchar,wchar,cpus,read_bytes,write_bytes,vmem,memory,peak_rss,TaskInputSize,TaskInputSizeUncompressed,WorkflowInputUncompressed
local,atacseq,3941000,FASTQC,184822214,44102,76.3,1037459456,215680453,3682881,6,238419968,4153344,4555882496,16106127360,1037459456,184822214,738129168,738129168
local,atacseq,123200,FASTQC,5762765,6789,166.4,273797120,36532691,3645782,6,6488064,4005888,4560183296,16106127360,276447232,5762765,23073168,23073168
local,atacseq,492800,FASTQC,23086830,7655,173.4,269963264,53934041,3670855,6,23093248,4026368,4555882496,16106127360,273719296,23086830,92297568,92297568
local,atacseq,246400,FASTQC,11541954,6618,171.8,264388608,42341898,3634405,6,11546624,3981312,4555882496,16106127360,267759616,11541954,46147968,46147968
local,atacseq,15763400,FASTQC,738409258,72763,112.2,1074323456,769266148,3676419,6,738525184,4083712,4551688192,16106127360,1074323456,738409258,2952407568,2952407568
local,atacseq,31526800,FASTQC,1475930673,142824,106.0,1100312576,1506793953,3677762,6,1476243456,4141056,4553785344,16106127360,1100312576,1475930673,5904815968,5904815968
local,atacseq,1970600,FASTQC,92352505,14804,147.3,825765888,123195565,3655252,6,94044160,3997696,4555882496,16106127360,827854848,92352505,369082368,369082368
local,atacseq,61600,FASTQC,2878279,5608,183.7,270364672,33674471,3631669,6,2883584,3985408,4555882496,16106127360,272703488,2878279,11535968,11535968
local,atacseq,7881800,FASTQC,369565475,40729,117.0,1142181888,400425111,3685791,6,369573888,4087808,4555882496,16106127360,1144295424,369565475,1476221968,1476221968
local,atacseq,985400,FASTQC,46156368,10728,158.3,311255040,76997758,3656630,6,46481408,4001792,4555882496,16106127360,317415424,46156368,184559168,184559168
local,atacseq,1970600,TRIMGALORE,92352505,36963,444.8,316772352,2877474785,2705885646,8,12443648,144384000,3199750144,16106127360,323645440,92352505,369082368,369082368
local,atacseq,246400,TRIMGALORE,11541954,10234,299.1,218750976,392537192,341706615,8,3432448,21659648,3275632640,16106127360,218750976,11541954,46147968,46147968
local,atacseq,492800,TRIMGALORE,23086830,12700,387.7,299249664,747753547,679681663,8,372736,39235584,3277729792,16106127360,299249664,23086830,92297568,92297568
local,atacseq,3941000,TRIMGALORE,184822214,60850,514.1,455999488,5490071633,5225237862,8,0,284626944,3197632512,16106127360,455999488,184822214,738129168,738129168
local,atacseq,123200,TRIMGALORE,5762765,7868,269.8,267464704,214804839,172676893,8,3502080,12869632,3283382272,16106127360,267464704,5762765,23073168,23073168
local,atacseq,15763400,TRIMGALORE,738409258,223282,537.8,1416224768,21146654048,20328372121,8,3543040,1126293504,3197632512,16106127360,1432162304,738409258,2952407568,2952407568
local,atacseq,31526800,TRIMGALORE,1475930673,447337,534.6,1522958336,42023239267,40467301598,8,86540288,2247512064,3273535488,16106127360,1550503936,1475930673,5904815968,5904815968
local,atacseq,61600,TRIMGALORE,2878279,7779,228.5,171552768,126115028,88224692,8,7168000,8478720,3273560064,16106127360,171552768,2878279,11535968,11535968
local,atacseq,7881800,TRIMGALORE,369565475,114166,533.3,758501376,10709192320,10259571025,8,4472832,565272576,3277725696,16106127360,762298368,369565475,1476221968,1476221968
local,atacseq,985400,TRIMGALORE,46156368,21561,410.2,248156160,1457623407,1355075211,8,1163264,74280960,3271458816,16106127360,248156160,46156368,184559168,184559168
local,atacseq,63053586,FASTQC,2402740257,266732,103.4,1097170944,2433676358,3701697,6,163860480,4210688,4555141120,16106127360,1097170944,2402740257,11809629756,11809629756
local,atacseq,63053586,TRIMGALORE,2402740257,880592,540.1,3249627136,83213702003,80739683736,8,648556544,4486201344,4030205952,16106127360,3299065856,2402740257,11809629756,11809629756
local,atacseq,1970600,BWA_MEM,92352505,81946,336.2,6505250816,6056174992,683605636,8,5491888128,115073024,7502692352,16106127360,6536048640,70055896,327298592,369082368
local,atacseq,246400,BWA_MEM,11541954,37219,97.7,5620809728,5496923255,85009343,8,3990437888,14389248,6928052224,16106127360,5627510784,8771833,40932354,46147968
local,atacseq,492800,BWA_MEM,23086830,24613,283.3,5765025792,5576304755,169998293,8,1677864960,28778496,6293176320,16106127360,5765996544,17542340,81869020,92297568
local,atacseq,3941000,BWA_MEM,184822214,82535,662.1,6693482496,6698796048,1371391624,8,1088626688,230350848,7687241728,16106127360,6697754624,140111019,654545532,738129168
local,atacseq,123200,BWA_MEM,5762765,12433,151.7,5487390720,5457082828,42351048,8,1034260480,7176192,6131240960,16106127360,5487390720,4378733,20454578,23073168
local,atacseq,15763400,BWA_MEM,738409258,282672,778.4,6803341312,10573959910,5517661943,8,560594944,922107904,8295460864,16106127360,6803365888,560390493,2618228160,2952407568
local,atacseq,31526800,BWA_MEM,1475930673,569026,773.5,6840721408,15761621980,11068181641,8,2107387904,1845362688,8297562112,16106127360,6841061376,1120298346,5236675276,5904815968
local,atacseq,61600,BWA_MEM,2878279,18920,55.5,4966014976,5437253132,21120011,8,1795977216,3588096,5434007552,16106127360,4966014976,2191437,10227596,11535968
local,atacseq,7881800,BWA_MEM,369565475,143332,764.7,6755315712,7987946534,2750849512,8,281624576,460910592,7788474368,16106127360,6756335616,280237745,1309180984,1476221968
local,atacseq,985400,BWA_MEM,46156368,21132,650.9,6134996992,5735921393,340831195,8,35708928,57511936,6397235200,16106127360,6134996992,35043491,163672846,184559168
local,atacseq,63053586,BWA_MEM,2402740257,1111191,790.2,6918193152,26165975473,22200319010,8,2238783488,3692085248,8387727360,16106127360,6926196736,2238247209,10473263742,11809629756
local,atacseq,1970600,SORT_BAM,92352505,11167,141.8,630755328,325089373,72348166,6,115650560,72417280,5958868992,16106127360,673976320,115012132,115012132,369082368
local,atacseq,246400,SORT_BAM,11541954,1307,159.5,7024640,44941454,11456054,6,14385152,11476992,13651968,16106127360,7024640,14384860,14384860,46147968
