Machine,Workflow,NumberSequences,Task,WorkflowInputSize,Realtime,%cpu,rss,rchar,wchar,cpus,read_bytes,write_bytes,vmem,memory,peak_rss,TaskInputSize,TaskInputSizeUncompressed,WorkflowInputUncompressed
n2,methylseq,13907000,fastqc,1023173576,63444,189.8,559861760,1040086127,4184562,2,506990592,4493312,3465068544,6442450944,559861760,1023173576,4256856162,4256856162
n2,methylseq,3476800,fastqc,255921460,21448,183.8,564834304,272699317,4206779,2,124264448,4517888,3469262848,6442450944,567013376,255921460,1064228578,1064228578
n2,methylseq,27813800,fastqc,2045753783,122508,189.0,519143424,2062466698,4183210,2,2045984768,4481024,3465068544,6442450944,519163904,2045753783,8513652210,8513652210
n2,methylseq,6953600,fastqc,511782539,35363,185.7,464375808,528499225,4185149,2,388345856,4493312,3388805120,6442450944,464379904,511782539,2128458534,2128458534
n2,methylseq,1738400,fastqc,128039541,15354,165.8,471941120,144779482,4239525,2,128114688,4542464,3465068544,6442450944,472334336,128039541,532113248,532113248
n2,methylseq,434600,fastqc,32000877,8364,161.0,554512384,48762568,4289184,2,32055296,4603904,3469262848,6442450944,554598400,32000877,133026738,133026738
n2,methylseq,869200,fastqc,64015718,8378,181.9,534482944,80762606,4263828,2,64073728,4558848,3465068544,6442450944,534482944,64015718,266056874,266056874
n2,methylseq,27813800,trim_galore,2045753783,1131940,163.0,257847296,39448449554,37294848433,2,962109440,3537367040,3063566336,6442450944,257847296,2045755574,8513654001,8513652210
n2,methylseq,1738400,trim_galore,128039541,81861,164.4,239300608,2807863498,2582537457,2,282624,225759232,3063431168,6442450944,239300608,128041332,532115039,532113248
n2,methylseq,13907000,trim_galore,1023173576,573411,161.5,261529600,19933215821,18802853847,2,114864128,1771503616,3133825024,6442450944,261529600,1023175367,4256857953,4256856162
n2,methylseq,6953600,trim_galore,511782539,296156,162.8,329371648,10174963249,9556088225,2,56389632,888274944,3143888896,6442450944,331608064,511784330,2128460325,2128458534
n2,methylseq,217400,fastqc,16014660,7312,171.6,341467136,32774640,4288102,2,16019456,4599808,3465068544,6442450944,341467136,16014660,66544328,66544328
