Machine,Workflow,NumberSequences,Task,WorkflowInputSize,Realtime,%cpu,rss,rchar,wchar,cpus,read_bytes,write_bytes,vmem,memory,peak_rss,TaskInputSize,TaskInputSizeUncompressed,WorkflowInputUncompressed
n1,atacseq,123200,FASTQC,5762765,19190,88.8,232058880,36537670,3641838,6,23576576,3932160,4553777152,16106127360,232923136,5762765,23073168,23073168
n1,atacseq,246400,FASTQC,11541954,7736,188.1,272355328,42344313,3630489,6,11546624,3899392,4560494592,16106127360,274935808,11541954,46147968,46147968
n1,atacseq,61600,FASTQC,2878279,5685,207.8,256602112,33677697,3627741,6,2883584,3903488,4555874304,16106127360,260456448,2878279,11535968,11535968
n1,atacseq,15763400,FASTQC,738409258,107948,112.6,1075789824,769269129,3672492,6,738598912,3956736,4551680000,16106127360,1075789824,738409258,2952407568,2952407568
n1,atacseq,31526800,FASTQC,1475930673,202991,107.0,1138282496,1506862477,3673834,6,1479184384,3948544,4555874304,16106127360,1138282496,1475930673,5904815968,5904815968
n1,atacseq,3941000,FASTQC,184822214,33372,124.8,658616320,215681163,3678966,6,191254528,3960832,4551680000,16106127360,658616320,184822214,738129168,738129168
n1,atacseq,1970600,FASTQC,92352505,18905,147.4,576618496,123199175,3651311,6,92360704,3915776,4551680000,16106127360,576618496,92352505,369082368,369082368
n1,atacseq,492800,FASTQC,23086830,8802,190.5,279498752,53935590,3666926,6,23093248,3944448,4558245888,16106127360,279498752,23086830,92297568,92297568
n1,atacseq,7881800,FASTQC,369565475,60933,112.4,1040420864,400429415,3681863,6,385835008,3973120,4475781120,16106127360,1040420864,369565475,1476221968,1476221968
n1,atacseq,985400,FASTQC,46156368,13125,165.7,259444736,77001363,3652702,6,51834880,3919872,4553777152,16106127360,259444736,46156368,184559168,184559168
n1,atacseq,61600,TRIMGALORE,2878279,9563,205.0,227299328,126121249,88220747,8,13438976,8396800,3281657856,16106127360,227299328,2878279,11535968,11535968
n1,atacseq,492800,TRIMGALORE,23086830,16286,382.4,265175040,747759822,679677731,8,1753088,39153664,3205378048,16106127360,265175040,23086830,92297568,92297568
n1,atacseq,123200,TRIMGALORE,5762765,9368,259.9,179539968,214810399,172672963,8,0,12787712,3273515008,16106127360,179539968,5762765,23073168,23073168
n1,atacseq,3941000,TRIMGALORE,184822214,78507,507.9,460943360,5490082784,5225233839,8,3457024,284553216,3197624320,16106127360,467836928,184822214,738129168,738129168
