Machine,Workflow,NumberSequences,Task,WorkflowInputSize,Realtime,%cpu,rss,rchar,wchar,cpus,read_bytes,write_bytes,vmem,memory,peak_rss,TaskInputSize,TaskInputSizeUncompressed,WorkflowInputUncompressed
c2,eager,40517890,fastqc,2558365820,185521,185.4,369565696,2604410159,2073931,2,2561892352,2400256,3087507456,4294967296,369799168,2558365820,12853007928,12853007928
c2,eager,81035690,fastqc,4341560449,312271,189.6,338681856,4387607059,2085437,2,4163514368,2416640,3009867776,4294967296,338948096,4341560449,25705994498,25705994498
c2,eager,10129600,fastqc,641176244,56334,166.6,357490688,676637267,2049563,2,647327744,2396160,3087507456,4294967296,357490688,641176244,3213283072,3213283072
c2,eager,2532400,fastqc,160406600,17497,179.2,332091392,195867403,2048449,2,160411648,2392064,3009867776,4294967296,332091392,160406600,803341072,803341072
c2,eager,633200,fastqc,40164535,7374,182.4,373248000,75623251,2033896,2,40165376,2367488,3087507456,4294967296,373248000,40164535,200867866,200867866
c2,eager,20259000,fastqc,1280928724,92617,190.9,333729792,1327042531,2058915,2,1296257024,2396160,3009867776,4294967296,333967360,1280928724,6426512054,6426512054
c2,eager,5064800,fastqc,321131462,26653,182.0,334331904,356679964,2052366,2,325775360,2387968,3009867776,4294967296,334331904,321131462,1606644896,1606644896
c2,eager,1266200,fastqc,80290405,11781,165.3,377188352,115748966,2037521,2,82907136,2359296,3091722240,4294967296,381079552,80290405,401672466,401672466
c2,eager,316600,fastqc,20081217,7837,145.3,380985344,55633979,2053092,2,23900160,2383872,3091722240,4294967296,384573440,20081217,100428862,100428862
c2,eager,158400,fastqc,10047704,6378,158.8,343195648,45523182,2042711,2,10850304,2363392,3121111040,4294967296,343285760,10047704,50241970,50241970
c2,eager,79200,fastqc,5020214,5398,150.1,326475776,40506033,2009845,2,5177344,2338816,3091722240,4294967296,326488064,5020214,25120602,25120602
c2,eager,20259000,adapter_removal,1280928724,272186,182.5,193478656,3481485374,2511366371,8,21020672,2511462400,18295517184,15032385536,193478656,1280928869,6426512199,6426512054
c2,eager,10129600,adapter_removal,641176244,137559,182.9,193953792,1755860846,1259330523,8,41922560,1259376640,18295517184,15032385536,193953792,641176389,3213283217,3213283072
