Machine,Workflow,NumberSequences,Task,WorkflowInputSize,Realtime,%cpu,rss,rchar,wchar,cpus,read_bytes,write_bytes,vmem,memory,peak_rss,TaskInputSize,TaskInputSizeUncompressed,WorkflowInputUncompressed
n1,eager,81035690,fastqc,4341560449,427629,189.3,378720256,4387607350,2085441,2,3944046592,2404352,3091722240,4294967296,379543552,4341560449,25705994498,25705994498
n1,eager,40517890,fastqc,2558365820,258070,185.7,405049344,2604411985,2073934,2,2561073152,2392064,3091722240,4294967296,410607616,2558365820,12853007928,12853007928
n1,eager,10129600,fastqc,641176244,76378,178.3,395309056,687209096,2049567,2,641478656,2379776,3087507456,4294967296,395309056,641176244,3213283072,3213283072
n1,eager,2532400,fastqc,160406600,25629,180.8,382107648,195868972,2048452,2,160690176,2392064,3089604608,4294967296,382107648,160406600,803341072,803341072
n1,eager,5064800,fastqc,321131462,41004,179.4,385855488,356595523,2052354,2,321134592,2420736,3091722240,4294967296,392495104,321131462,1606644896,1606644896
n1,eager,633200,fastqc,40164535,10455,181.5,376025088,75703386,2033899,2,40165376,2367488,3091722240,4294967296,379985920,40164535,200867866,200867866
n1,eager,20259000,fastqc,1280928724,133695,186.4,380891136,1326966673,2058918,2,1299275776,2387968,3087507456,4294967296,380895232,1280928724,6426512054,6426512054
n1,eager,1266200,fastqc,80290405,15678,176.3,363696128,115824242,2037509,2,80293888,2367488,3089408000,4294967296,363696128,80290405,401672466,401672466
n1,eager,158400,fastqc,10047704,7604,154.4,342831104,45522309,2042699,2,10051584,2363392,3091701760,4294967296,342831104,10047704,50241970,50241970
n1,eager,316600,fastqc,20081217,9449,164.4,378417152,55576389,2053080,2,20234240,2375680,3091722240,4294967296,378486784,20081217,100428862,100428862
n1,eager,79200,fastqc,5020214,7443,170.9,339140608,40507347,2009849,2,5140480,2338816,3091722240,4294967296,339230720,5020214,25120602,25120602
n1,eager,2532400,adapter_removal,160406600,51816,181.7,191025152,449439139,315240679,8,66744320,315265024,18295517184,15032385536,191025152,160406745,803341217,803341072
n1,eager,81035690,adapter_removal,4341560449,1601835,183.0,200749056,13109383623,10005515383,8,36655104,10006085632,18295517184,15032385536,203689984,4341560594,25705994643,25705994498
n1,eager,633200,adapter_removal,40164535,13577,187.7,186462208,112161412,79068800,8,23744512,79089664,18295517184,15032385536,186462208,40164680,200868011,200867866
n1,eager,20259000,adapter_removal,1280928724,396644,184.8,187678720,3481485639,2511366508,8,151343104,2511532032,18295517184,15032385536,189218816,1280928869,6426512199,6426512054
n1,eager,5064800,adapter_removal,321131462,100412,186.1,192405504,875154381,630458565,8,71999488,630501376,18295517184,15032385536,192405504,321131607,1606645041,1606644896
n1,eager,10129600,adapter_removal,641176244,197532,185.9,190054400,1745290931,1259330757,8,134541312,1259405312,18295517184,15032385536,190324736,641176389,3213283217,3213283072
