Machine,Workflow,NumberSequences,Task,WorkflowInputSize,Realtime,%cpu,rss,rchar,wchar,cpus,read_bytes,write_bytes,vmem,memory,peak_rss,TaskInputSize,TaskInputSizeUncompressed,WorkflowInputUncompressed
n1,chipseq,1872700,FASTQC,100713019,12864,106.7,503246848,116232449,1865588,6,117579776,2027520,4476399616,16106127360,503246848,100713019,323191186,323191186
n1,chipseq,191221075,FASTQC,8712302981,788534,100.3,1035862016,8727838375,1869936,6,8728465408,2019328,4476399616,16106127360,1035862016,8712302981,32978181418,32978181418
n1,chipseq,186800,FASTQC,9697091,3633,189.1,242520064,25662788,1895370,6,12963840,2056192,4554698752,16106127360,242520064,10126273,32214839,32214839
n1,chipseq,14981000,FASTQC,803790497,69242,100.8,1039892480,819318220,1876944,6,825573376,2043904,4476399616,16106127360,1039908864,803790497,2585386823,2585386823
n1,chipseq,11951400,FASTQC,619328932,55781,104.6,1038069760,661076283,1875720,6,655474688,2031616,4476399616,16106127360,1038094336,645546275,2061152877,2061152877
n1,chipseq,119847942,FASTQC,6392794687,511965,100.0,1113313280,6408334159,1891453,6,6410752000,2052096,4556795904,16106127360,1113509888,6392794687,20683131816,20683131816
n1,chipseq,234100,FASTQC,12585529,3836,162.7,214216704,28115142,1893067,6,25886720,2043904,4552601600,16106127360,214216704,12585529,40398757,40398757
n1,chipseq,1494000,FASTQC,77656954,11951,107.7,726818816,96567856,1876022,6,107687936,2027520,4552601600,16106127360,726818816,81040576,257651332,257651332
n1,chipseq,23902700,FASTQC,1236479068,104547,102.8,1035771904,1304814481,1873605,6,1293475840,2031616,4476399616,16106127360,1035771904,1289277344,4122288528,4122288528
n1,chipseq,239695842,FASTQC,11412781063,992528,100.2,1033576448,11428313766,1871893,6,11426004992,2039808,4476399616,16106127360,1033576448,11412781063,41366257414,41366257414
n1,chipseq,2987900,FASTQC,155106475,18242,111.8,847421440,177408704,1870442,6,172785664,2023424,4476399616,16106127360,847421440,161884701,515279642,515279642
n1,chipseq,29962000,FASTQC,1604989437,132776,100.0,1080610816,1620523793,1875092,6,1639329792,2023424,4552601600,16106127360,1081323520,1604989437,5170796515,5170796515
n1,chipseq,373500,FASTQC,19409231,5960,126.6,271216640,35779262,1889561,6,33775616,2056192,4556795904,16106127360,271216640,20247034,64410389,64410389
