Machine,Workflow,NumberSequences,Task,WorkflowInputSize,Realtime,%cpu,rss,rchar,wchar,cpus,read_bytes,write_bytes,vmem,memory,peak_rss,TaskInputSize,TaskInputSizeUncompressed,WorkflowInputUncompressed
A1,chipseq,11951400,FASTQC,619328932,94540,103.6,1072222208,661094296,1879621,6,647053312,2199552,4552601600,16106127360,1075109888,645546275,2061152877,2061152877
A1,chipseq,14981000,FASTQC,803790497,113514,103.9,1096331264,819335664,1880858,6,544768,2195456,4552601600,16106127360,1096847360,803790497,2585386823,2585386823
A1,chipseq,1494000,FASTQC,77656954,15456,129.3,358993920,96577706,1879923,6,81047552,2076672,4476399616,16106127360,358993920,81040576,257651332,257651332
A1,chipseq,119847942,FASTQC,6392794687,929681,96.6,1034629120,6408344112,1895353,6,6393495552,2826240,4476399616,16106127360,1034948608,6392794687,20683131816,20683131816
A1,chipseq,191221075,FASTQC,8712302981,1361699,100.4,1038004224,8727847493,1873856,6,8714117120,3371008,4476399616,16106127360,1038020608,8712302981,32978181418,32978181418
A1,chipseq,1872700,FASTQC,100713019,18713,122.0,520470528,116241585,1869504,6,101519360,2076672,4476399616,16106127360,520470528,100713019,323191186,323191186
A1,chipseq,234100,FASTQC,12585529,5563,176.4,237453312,28124746,1896983,6,13414400,2105344,4552601600,16106127360,237453312,12585529,40398757,40398757
A1,chipseq,186800,FASTQC,9697091,5427,172.1,246439936,25672900,1899274,6,10825728,2105344,4556795904,16106127360,246439936,10126273,32214839,32214839
A1,chipseq,239695842,FASTQC,11412781063,1720967,100.4,1036087296,11428323171,1875795,6,11413827584,3022848,4476399616,16106127360,1036087296,11412781063,41366257414,41366257414
A1,chipseq,23902700,FASTQC,1236479068,198945,93.0,1100070912,1304824721,1877520,6,1291239424,2179072,4552601600,16106127360,1100681216,1289277344,4122288528,4122288528
A1,chipseq,2987900,FASTQC,155106475,37487,85.0,1082167296,177418945,1874357,6,164892672,2109440,4552601600,16106127360,1082167296,161884701,515279642,515279642
