Machine,Workflow,NumberSequences,Task,WorkflowInputSize,Realtime,%cpu,rss,rchar,wchar,cpus,read_bytes,write_bytes,vmem,memory,peak_rss,TaskInputSize,TaskInputSizeUncompressed,WorkflowInputUncompressed
A1,atacseq,61600,FASTQC,2878279,17404,96.7,188821504,33746236,3631663,6,17387520,4042752,4551680000,17179869184,188821504,2878279,11535968,11535968
A1,atacseq,1970600,FASTQC,92352505,28031,136.6,420679680,123267061,3655235,6,92360704,4100096,4551680000,17179869184,420679680,92352505,369082368,369082368
A1,atacseq,492800,FASTQC,23086830,10992,193.8,279146496,54003499,3670850,6,23093248,4026368,4555874304,17179869184,283197440,23086830,92297568,92297568
A1,atacseq,15763400,FASTQC,738409258,178147,98.2,1044049920,769401124,3676414,6,738926592,4235264,4475781120,17179869184,1044054016,738409258,2952407568,2952407568
A1,atacseq,3941000,FASTQC,184822214,47346,124.0,932708352,215749177,3682889,6,185610240,4042752,4551680000,17179869184,932708352,184822214,738129168,738129168
A1,atacseq,246400,FASTQC,11541954,8892,210.6,264450048,42444298,3634401,6,11546624,3981312,4559716352,17179869184,264450048,11541954,46147968,46147968
A1,atacseq,123200,FASTQC,5762765,6957,234.7,260472832,36602844,3645762,6,5767168,4005888,4555874304,17179869184,260472832,5762765,23073168,23073168
A1,atacseq,31526800,FASTQC,1475930673,310266,104.3,1144856576,1506929238,3677745,6,1475940352,4194304,4558168064,17179869184,1144856576,1475930673,5904815968,5904815968
A1,atacseq,7881800,FASTQC,369565475,87125,112.1,1096814592,400494544,3685787,6,369573888,4087808,4555874304,17179869184,1098698752,369565475,1476221968,1476221968
A1,atacseq,985400,FASTQC,46156368,16934,158.0,253128704,77066545,3656613,6,46161920,4001792,4551680000,17179869184,253128704,46156368,184559168,184559168
A1,atacseq,31526800,TRIMGALORE,1475930673,591470,440.7,1532829696,42023382029,40467301597,8,1855488,2247585792,3277713408,17179869184,1552334848,1475930673,5904815968,5904815968
A1,atacseq,15763400,TRIMGALORE,738409258,304338,433.2,1407959040,21146731839,20328372119,8,0,1126363136,3267878912,17179869184,1408274432,738409258,2952407568,2952407568
A1,atacseq,1970600,TRIMGALORE,92352505,50267,372.0,328142848,2877551961,2705885610,8,0,144371712,3273515008,17179869184,328142848,92352505,369082368,369082368
A1,atacseq,492800,TRIMGALORE,23086830,17618,342.8,239058944,747829954,679681658,8,0,39235584,3273519104,17179869184,239058944,23086830,92297568,92297568
A1,atacseq,246400,TRIMGALORE,11541954,13025,299.3,299106304,392580533,341706616,8,0,21659648,3277717504,17179869184,299106304,11541954,46147968,46147968
A1,atacseq,123200,TRIMGALORE,5762765,9720,279.5,171732992,214879183,172676888,8,0,12869632,3276324864,17179869184,171732992,5762765,23073168,23073168
A1,atacseq,3941000,TRIMGALORE,184822214,83259,418.9,488370176,5490148872,5225237829,8,0,284643328,3199746048,17179869184,492122112,184822214,738129168,738129168
A1,atacseq,61600,TRIMGALORE,2878279,9283,238.9,215695360,126191278,88224672,8,0,8478720,3277713408,17179869184,215695360,2878279,11535968,11535968
A1,atacseq,7881800,TRIMGALORE,369565475,155371,432.3,782675968,10709270169,10259570996,8,0,565309440,3199721472,17179869184,789721088,369565475,1476221968,1476221968
A1,atacseq,985400,TRIMGALORE,46156368,27874,364.8,301023232,1457700652,1355075290,8,0,74280960,3277520896,17179869184,301023232,46156368,184559168,184559168
A1,atacseq,63053586,TRIMGALORE,2402740257,1169295,443.5,3259772928,83213780716,80739683719,8,3989504,4486660096,4029698048,17179869184,3291336704,2402740257,11809629756,11809629756
A1,atacseq,63053586,FASTQC,2402740257,586110,102.3,1042423808,2433746342,3701704,6,24576,4390912,4546039808,17179869184,1042423808,2402740257,11809629756,11809629756
A1,atacseq,31526800,BWA_MEM,1475930673,978326,727.5,6865682432,15761624267,11068181621,8,5418635264,1845436416,8297545728,17179869184,6865952768,1120298346,5236675276,5904815968
A1,atacseq,15763400,BWA_MEM,738409258,464133,765.3,6828650496,10573962212,5517661938,8,557056,922128384,8362561536,17179869184,6828675072,560390493,2618228160,2952407568
A1,atacseq,1970600,BWA_MEM,92352505,67836,660.1,6519070720,6056177283,683605616,8,61440,115073024,7502680064,17179869184,6544580608,70055896,327298592,369082368
A1,atacseq,492800,BWA_MEM,23086830,22068,527.3,5779279872,5576307039,169998277,8,8192,28778496,6226055168,17179869184,5779279872,17542340,81869020,92297568
