Machine,Workflow,NumberSequences,Task,WorkflowInputSize,Realtime,%cpu,rss,rchar,wchar,cpus,read_bytes,write_bytes,vmem,memory,peak_rss,TaskInputSize,TaskInputSizeUncompressed,WorkflowInputUncompressed
A2,methylseq,36742400,fastqc,2690288753,282992,190.0,553414656,2707008725,4227905,2,0,5406720,3469262848,6442450944,553496576,2690288753,11250161918,11250161918
A2,methylseq,9185600,fastqc,673045482,82600,183.4,573190144,689797490,4242189,2,0,4993024,3469262848,6442450944,573292544,673045482,2812540396,2812540396
A2,methylseq,574200,fastqc,42111060,14729,179.9,532103168,58988147,4344065,2,0,4702208,3465068544,6442450944,532103168,42111060,175812722,175812722
A2,methylseq,1148200,fastqc,84155720,17863,175.4,450056192,101087578,4305805,2,0,4829184,3388805120,6442450944,450056192,84155720,351567132,351567132
A2,methylseq,2296400,fastqc,168296869,28719,178.6,470228992,185044277,4283503,2,0,4775936,3461160960,6442450944,470228992,168296869,703134034,703134034
A2,methylseq,4592800,fastqc,336584660,47894,179.0,526618624,353314058,4253519,2,0,4726784,3469737984,6442450944,526618624,336584660,1406269180,1406269180
A2,methylseq,18371200,fastqc,1345246824,148100,189.4,530763776,1361974128,4235615,2,0,4976640,3465068544,6442450944,532041728,1345246824,5625080584,5625080584
A2,methylseq,287200,fastqc,21071197,11893,165.4,459546624,37873081,4333521,2,0,4730880,3469262848,6442450944,459718656,21071197,87937226,87937226
A2,methylseq,143600,fastqc,10547640,9612,156.4,445976576,27334774,4349931,2,0,4718592,3469262848,6442450944,446160896,10547640,43968694,43968694
A2,methylseq,4592800,trim_galore,336584660,295478,156.9,308285440,6871740521,6428768313,2,0,587468800,3144028160,6442450944,308387840,336586451,1406270971,1406269180
A2,methylseq,36742400,trim_galore,2690288753,2141506,163.7,256962560,52048112981,49251576408,2,1523847168,4663574528,3063570432,6442450944,257089536,2690290544,11250163709,11250161918
A2,methylseq,2296400,trim_galore,168296869,161655,150.7,242544640,3644856135,3369819734,2,0,296099840,3063570432,6442450944,242544640,168298660,703135825,703134034
