Machine,Workflow,NumberSequences,Task,WorkflowInputSize,Realtime,%cpu,rss,rchar,wchar,cpus,read_bytes,write_bytes,vmem,memory,peak_rss,TaskInputSize,TaskInputSizeUncompressed,WorkflowInputUncompressed
n2,bacass,3390800,NFCORE_BACASS:BACASS:SKEWER,680404480,1056000,109.2,10743808,4819187895,4715067701,8,655360,2896375808,585433088,8589934592,10743808,680404480,1818637168,1818637168
n2,bacass,847800,NFCORE_BACASS:BACASS:FASTQC,170150021,10000,223.9,1144209408,191908021,3598957,8,0,3969024,5247836160,8589934592,1144209408,170150021,454712168,454712168
n2,bacass,53000,NFCORE_BACASS:BACASS:SKEWER,10628739,17000,108.7,6545408,75415336,73693041,8,0,45223936,565514240,8589934592,6545408,10628739,28424968,28424968
n2,bacass,53000,NFCORE_BACASS:BACASS:FASTQC,10628739,4000,267.9,389181440,32346694,3566306,8,0,3936256,5252222976,8589934592,389181440,10628739,28424968,28424968
n2,bacass,847800,NFCORE_BACASS:BACASS:SKEWER,170150021,262000,109.1,9687040,1204933289,1178785836,8,0,724021248,585191424,8589934592,9687040,170150021,454712168,454712168
n2,bacass,424000,NFCORE_BACASS:BACASS:SKEWER,85109040,132000,109.0,9469952,602673205,589544778,8,0,362082304,585027584,8589934592,9469952,85109040,227409168,227409168
n2,bacass,1695400,NFCORE_BACASS:BACASS:SKEWER,340242074,526000,109.0,10547200,2409918839,2357857578,8,0,1448497152,585433088,8589934592,10547200,340242074,909318168,909318168
n2,bacass,212000,NFCORE_BACASS:BACASS:FASTQC,42560238,5000,279.2,445325312,64283625,3585753,8,4096,3936256,5252034560,8589934592,447778816,42560238,113703568,113703568
n2,bacass,106000,NFCORE_BACASS:BACASS:FASTQC,21260709,3000,287.2,387534848,42976942,3571520,8,0,3932160,5252034560,8589934592,390078464,21260709,56851168,56851168
n2,bacass,424000,NFCORE_BACASS:BACASS:FASTQC,85109040,8000,242.3,840642560,106860503,3576167,8,0,3936256,5252034560,8589934592,845619200,85109040,227409168,227409168
n2,bacass,3390800,NFCORE_BACASS:BACASS:FASTQC,680404480,31000,209.1,1436516352,702170292,3613103,8,0,3989504,5171949568,8589934592,1436962816,680404480,1818637168,1818637168
n2,bacass,212000,NFCORE_BACASS:BACASS:SKEWER,42560238,66000,109.1,7254016,301393573,294780462,8,0,181030912,570392576,8589934592,7254016,42560238,113703568,113703568
n2,bacass,106000,NFCORE_BACASS:BACASS:SKEWER,21260709,32000,108.8,6361088,150748181,147406617,8,0,90509312,565379072,8589934592,6361088,21260709,56851168,56851168
n2,bacass,1695400,NFCORE_BACASS:BACASS:FASTQC,340242074,17000,225.0,1502236672,362004653,3607293,8,0,3956736,5249937408,8589934592,1502236672,340242074,909318168,909318168
n2,bacass,26600,NFCORE_BACASS:BACASS:SKEWER,5343351,8000,107.5,6397952,37927169,37015980,8,5345280,22695936,36847616,8589934592,6397952,5343351,14265368,14265368
n2,bacass,26600,NFCORE_BACASS:BACASS:FASTQC,5343351,3000,298.4,401993728,27066316,3579297,8,0,3948544,5252034560,8589934592,407126016,5343351,14265368,14265368
