Machine,Workflow,NumberSequences,Task,WorkflowInputSize,Realtime,%cpu,rss,rchar,wchar,cpus,read_bytes,write_bytes,vmem,memory,peak_rss,TaskInputSize,TaskInputSizeUncompressed,WorkflowInputUncompressed
n2,bacass,126800,NFCORE_BACASS:BACASS:SKEWER,25092580,41000,108.2,4677632,177652964,173121805,8,26816512,105058304,25772032,8589934592,4677632,25092580,68020768,68020768
n2,bacass,63400,NFCORE_BACASS:BACASS:FASTQC,12540116,8000,145.0,400564224,34506475,3560542,8,64057344,3932160,5252030464,8589934592,401481728,12540116,34009768,34009768
n2,bacass,2028406,NFCORE_BACASS:BACASS:FASTQC,401328556,21000,206.0,1550852096,423053644,3586679,8,401338368,3936256,5252034560,8589934592,1552711680,401328556,1088142390,1088142390
n2,bacass,253600,NFCORE_BACASS:BACASS:FASTQC,50208773,6000,257.1,544989184,71948734,3546301,8,50212864,3899392,5252034560,8589934592,549937152,50208773,136042768,136042768
n2,bacass,126800,NFCORE_BACASS:BACASS:FASTQC,25092580,5000,281.7,400818176,46829188,3537160,8,0,3895296,5252034560,8589934592,400982016,25092580,68020768,68020768
n2,bacass,253600,NFCORE_BACASS:BACASS:SKEWER,50208773,80000,108.9,6578176,355019940,345989356,8,0,209899520,565510144,8589934592,6578176,50208773,136042768,136042768
n2,bacass,507200,NFCORE_BACASS:BACASS:FASTQC,100390260,7000,237.3,1403023360,122142478,3564648,8,100397056,3915776,5252034560,8589934592,1403097088,100390260,272087568,272087568
n2,bacass,2028406,NFCORE_BACASS:BACASS:SKEWER,401328556,637000,109.0,10735616,2838329485,2766726492,8,0,1678528512,585297920,8589934592,10735616,401328556,1088142390,1088142390
n2,bacass,507200,NFCORE_BACASS:BACASS:SKEWER,100390260,159000,108.6,9498624,709835948,691848969,8,192512,419713024,585162752,8589934592,9498624,100390260,272087568,272087568
n2,bacass,4056806,NFCORE_BACASS:BACASS:FASTQC,802663128,36000,201.2,1434992640,824390663,3595672,8,806719488,3969024,5171949568,8589934592,1437798400,802663128,2176282390,2176282390
n2,bacass,1014206,NFCORE_BACASS:BACASS:FASTQC,200705135,12000,211.0,819785728,222425953,3575547,8,200716288,3928064,5247840256,8589934592,819785728,200705135,544072190,544072190
n2,bacass,1014206,NFCORE_BACASS:BACASS:SKEWER,200705135,319000,108.8,9719808,1419215045,1383339028,8,167936,839225344,585351168,8589934592,9719808,200705135,544072190,544072190
