Machine,Workflow,NumberSequences,Task,WorkflowInputSize,Realtime,%cpu,rss,rchar,wchar,cpus,read_bytes,write_bytes,vmem,memory,peak_rss,TaskInputSize,TaskInputSizeUncompressed,WorkflowInputUncompressed
A1,bacass,253600,NFCORE_BACASS:BACASS:SKEWER,50208773,93000,110.1,9527296,355021011,345989363,8,51929088,209899520,584892416,8589934592,9527296,50208773,136042768,136042768
A1,bacass,2028406,NFCORE_BACASS:BACASS:SKEWER,401328556,738000,109.4,10637312,2838330553,2766726498,8,401334272,1678528512,585162752,8589934592,10637312,401328556,1088142390,1088142390
A1,bacass,253600,NFCORE_BACASS:BACASS:FASTQC,50208773,13000,150.4,324653056,72227287,3550132,8,50327552,3915776,5179674624,8589934592,324653056,50208773,136042768,136042768
A1,bacass,507200,NFCORE_BACASS:BACASS:SKEWER,100390260,184000,109.5,9359360,709837016,691848975,8,100392960,419713024,585027584,8589934592,9359360,100390260,272087568,272087568
A1,bacass,4056806,NFCORE_BACASS:BACASS:SKEWER,802663128,1479000,109.1,10809344,5676960520,5533953077,8,862633984,3357618176,585433088,8589934592,10809344,802663128,2176282390,2176282390
A1,bacass,63400,NFCORE_BACASS:BACASS:SKEWER,12540116,24000,108.1,6447104,88898957,86589243,8,12541952,52531200,36847616,8589934592,6447104,12540116,34009768,34009768
A1,bacass,126800,NFCORE_BACASS:BACASS:SKEWER,25092580,46000,109.1,4866048,177654017,173121799,8,25096192,105058304,36847616,8589934592,4866048,25092580,68020768,68020768
A1,bacass,1014206,NFCORE_BACASS:BACASS:SKEWER,200705135,376000,108.4,9699328,1419216113,1383339036,8,213876736,839225344,585216000,8589934592,9699328,200705135,544072190,544072190
A1,bacass,126800,NFCORE_BACASS:BACASS:FASTQC,25092580,7000,274.7,415932416,47045845,3540992,8,1601536,3911680,5252030464,8589934592,416116736,25092580,68020768,68020768
A1,bacass,63400,NFCORE_BACASS:BACASS:FASTQC,12540116,7000,284.0,390356992,34465160,3560579,8,0,3940352,5252030464,8589934592,397197312,12540116,34009768,34009768
A1,bacass,4056806,NFCORE_BACASS:BACASS:FASTQC,802663128,66000,205.2,1428377600,824460024,3599503,8,2842624,4018176,5171949568,8589934592,1428377600,802663128,2176282390,2176282390
A1,bacass,507200,NFCORE_BACASS:BACASS:FASTQC,100390260,14000,228.1,471805952,122178424,3568481,8,0,3932160,5247836160,8589934592,472289280,100390260,272087568,272087568
A1,bacass,2028406,NFCORE_BACASS:BACASS:FASTQC,401328556,36000,211.0,1430142976,423124481,3590510,8,0,3997696,5171949568,8589934592,1430142976,401328556,1088142390,1088142390
A1,bacass,1014206,NFCORE_BACASS:BACASS:FASTQC,200705135,20000,221.3,629563392,222493306,3579376,8,0,3960832,5171949568,8589934592,629563392,200705135,544072190,544072190
A1,bacass,31800,NFCORE_BACASS:BACASS:SKEWER,6297626,12000,108.5,6512640,44670260,43470859,8,6303744,26365952,36847616,8589934592,6512640,6297626,17057768,17057768
A1,bacass,31800,NFCORE_BACASS:BACASS:FASTQC,6297626,5000,289.2,378605568,28214677,3560951,8,0,3919872,5252030464,8589934592,402984960,6297626,17057768,17057768
A1,bacass,16000,NFCORE_BACASS:BACASS:SKEWER,3174204,6000,108.2,6451200,22547858,21899639,8,3178496,13275136,36847616,8589934592,6451200,3174204,8581968,8581968
A1,bacass,8000,NFCORE_BACASS:BACASS:SKEWER,1585484,3000,106.2,6209536,11332555,10963225,8,1589248,6623232,36847616,8589934592,6209536,1585484,4290368,4290368
A1,bacass,16000,NFCORE_BACASS:BACASS:FASTQC,3174204,5000,312.9,370061312,25099308,3581640,8,0,3940352,5252030464,8589934592,370061312,3174204,8581968,8581968
A1,bacass,8000,NFCORE_BACASS:BACASS:FASTQC,1585484,5000,273.4,359768064,23360297,3615522,8,0,3985408,5252030464,8589934592,363003904,1585484,4290368,4290368
A1,bacass,8113606,NFCORE_BACASS:BACASS:SKEWER,1448429775,2962000,108.3,10637312,11196142253,11066638029,8,508223488,6714028032,585433088,8589934592,10637312,1448429775,4352562006,4352562006
A1,bacass,8113606,NFCORE_BACASS:BACASS:FASTQC,1448429775,125000,200.5,1511989248,1470227583,3598702,8,12345344,4018176,5252030464,8589934592,1512042496,1448429775,4352562006,4352562006
A1,bacass,253600,NFCORE_BACASS:BACASS:UNICYCLER,50208773,803000,608.4,1197424640,2327977703,13445321139,8,119693312,13547065344,8836624384,16106127360,1272750080,41258975,127355422,136042768
A1,bacass,2028406,NFCORE_BACASS:BACASS:UNICYCLER,401328556,5505000,693.1,4818731008,15764849216,29269685437,8,40067072,29503795200,8995373056,16106127360,4858507264,329804440,1018901698,1088142390
