Machine,Workflow,NumberSequences,Task,WorkflowInputSize,Realtime,%cpu,rss,rchar,wchar,cpus,read_bytes,write_bytes,vmem,memory,peak_rss,TaskInputSize,TaskInputSizeUncompressed,WorkflowInputUncompressed
n1,methylseq,36742400,fastqc,2690288753,189570,189.8,568950784,2707000702,4172893,2,2690301952,4476928,3469262848,6442450944,569032704,2690288753,11250161918,11250161918
n1,methylseq,18371200,fastqc,1345246824,96631,190.4,506200064,1361975655,4180599,2,1345425408,4481024,3465068544,6442450944,506200064,1345246824,5625080584,5625080584
n1,methylseq,9185600,fastqc,673045482,56653,186.4,494100480,689767568,4187183,2,673447936,4501504,3462971392,6442450944,494170112,673045482,2812540396,2812540396
n1,methylseq,2296400,trim_galore,168296869,145375,169.7,243974144,3644837114,3369830255,2,170536960,295960576,3063570432,6442450944,247578624,168298660,703135825,703134034
n1,methylseq,9185600,trim_galore,673045482,511755,170.9,316358656,13324289614,12545470922,2,85225472,1169637376,3147902976,6442450944,320339968,673047273,2812542187,2812540396
n1,methylseq,4592800,trim_galore,336584660,266312,168.2,294887424,6871727180,6428713300,2,381644800,587239424,3139833856,6442450944,298229760,336586451,1406270971,1406269180
n1,methylseq,1148200,trim_galore,84155720,75597,166.7,326381568,1869396954,1709409967,2,84643840,150265856,3144024064,6442450944,326516736,84157511,351568923,351567132
n1,methylseq,2296400,fastqc,168296869,20467,180.0,489684992,185156752,4228508,2,24576,4546560,3465068544,6442450944,489684992,168296869,703134034,703134034
n1,methylseq,143600,trim_galore,10547640,17350,152.5,202928128,267583086,217901026,2,12894208,22974464,3139833856,6442450944,202928128,10549431,43970485,43968694
n1,methylseq,71800,trim_galore,5263894,12940,159.8,223539200,152882579,111124456,2,5267456,13885440,3144024064,6442450944,223633408,5265685,21986467,21984676
n1,methylseq,36742400,trim_galore,2690288753,1927325,172.6,254943232,52048095331,49251521382,2,1244053504,4662603776,3063566336,6442450944,254951424,2690290544,11250163709,11250161918
n1,methylseq,18371200,trim_galore,1345246824,966960,171.9,263602176,26232257516,24781194705,2,222101504,2333831168,3063566336,6442450944,263606272,1345248615,5625082375,5625080584
n1,methylseq,4592800,fastqc,336584660,32507,184.4,533991424,353312509,4198522,2,4386816,4505600,3469262848,6442450944,533991424,336584660,1406269180,1406269180
n1,methylseq,574200,fastqc,42111060,13483,176.6,516878336,58993620,4289054,2,42115072,4599808,3465068544,6442450944,521691136,42111060,175812722,175812722
